comment_id,comment_text,sentiment,category,emoji_count,hashtag_count,exclaim_count,word_count,char_count,likes,follower_bin
2659,Goals! 🔥🔥 #innovation,Positive,tech,2,1,1,3,21,2,1
2660,Actual goals 🙌,Positive,lifestyle,1,0,0,3,14,12,1
2661,Wow just wow 😮,Positive,beauty,1,0,0,4,14,7,2
2662,Why do people even like this?,Negative,sports,0,0,0,6,29,6,2
2663,Such a vibe ✨,Positive,fitness,0,0,0,4,13,2,1
2664,Totally in love! #sports,Positive,sports,0,1,1,4,24,13,2
2665,Best post today! #lifestyle #vibes,Positive,lifestyle,0,2,1,5,34,11,0
2666,Keep posting please!,Positive,fashion,0,0,1,3,20,4,0
2667,Incredible photo! #coding,Positive,tech,0,1,1,3,25,1,0
2668,You are so inspiring! #athlete,Positive,sports,0,1,1,5,30,12,0
2669,Actual goals 🙌,Positive,sports,1,0,0,3,14,16,1
2670,Just saw this on explore,Neutral,tech,0,0,0,5,24,1,2
2671,This place looks dreamy 🌈 #selfcare #makeup,Positive,beauty,1,2,0,7,43,12,0
2672,Love from India 🇮🇳 #mood #inspo,Neutral,lifestyle,0,2,0,6,31,2,0
2673,Not bad not great,Neutral,tech,0,0,0,4,17,6,0
2674,"Noted, will try",Neutral,fashion,0,0,0,3,15,1,0
2675,This is everything ❤️,Positive,travel,0,0,0,4,21,26,2
2676,Keep posting please!,Positive,lifestyle,0,0,1,3,20,4,1
2677,You inspire me every day,Positive,travel,0,0,0,5,24,5,2
2678,Goals! 🔥🔥,Positive,beauty,2,0,1,2,9,0,1
2679,This made my day 😍 #sports #football,Positive,sports,1,2,0,7,36,1,0
2680,Love your energy!,Positive,sports,0,0,1,3,17,8,1
2681,Wow just wow 😮 #style,Positive,fashion,1,1,0,5,21,3,0
2682,This is misleading #lifestyle,Negative,lifestyle,0,1,0,4,29,5,2
2683,Spreading good vibes 🌟,Positive,lifestyle,1,0,0,4,22,0,2
2684,This is so disappointing 😞,Negative,food,1,0,0,5,26,1,0
2685,You look amazing!,Positive,beauty,0,0,1,3,17,4,0
2686,Actual goals 🙌 #tech,Positive,tech,1,1,0,4,20,0,2
2687,This is so beautiful!,Positive,fashion,0,0,1,4,21,1,1
2688,This place looks dreamy 🌈 #coding #tech,Positive,tech,1,2,0,7,39,6,1
2689,Stop posting this garbage,Negative,tech,0,0,0,4,25,2,2
2690,Best post today!,Positive,sports,0,0,1,3,16,6,0
2691,This is so beautiful!,Positive,beauty,0,0,1,4,21,9,1
2692,Wow just wow 😮,Positive,tech,1,0,0,4,14,10,1
2693,Slaying as usual 👏,Positive,fashion,1,0,0,4,18,0,0
2694,Such a vibe ✨ #instatravel,Positive,travel,0,1,0,5,26,7,0
2695,Pure perfection! #football,Positive,sports,0,1,1,3,26,39,1
2696,Getting worse every post,Negative,fashion,0,0,0,4,24,2,1
2697,Incredible photo!,Positive,tech,0,0,1,2,17,13,2
2698,Love your energy! #travel,Positive,travel,0,1,1,4,25,4,0
2699,What filter is this? #programming #innovation,Neutral,tech,0,2,0,6,45,7,2
2700,Checking in from Dubai 🇦🇪,Neutral,sports,0,0,0,5,25,7,2
2701,How long did this take? #lifestyle,Neutral,lifestyle,0,1,0,6,34,3,0
2702,Different vibe today,Neutral,lifestyle,0,0,0,3,20,18,1
2703,So happy for you!,Positive,travel,0,0,1,4,17,1,1
2704,This showed up on my feed #fashion,Neutral,fashion,0,1,0,7,34,0,2
2705,So proud of you ❤️ #glow,Positive,beauty,0,1,0,6,24,17,2
2706,Actual goals 🙌,Positive,travel,1,0,0,3,14,19,2
2707,This is so fake,Negative,tech,0,0,0,4,15,0,2
2708,Are you hiring?,Neutral,fashion,0,0,0,3,15,1,2
2709,Passing through 👀,Neutral,sports,1,0,0,3,17,0,2
2710,Stunning as always! #athlete,Positive,sports,0,1,1,4,28,4,2
2711,Ugh not again 🙄,Negative,fitness,1,0,0,4,15,4,1
2712,Added to my list #outfitoftheday,Neutral,fashion,0,1,0,5,32,3,1
2713,Best post today!,Positive,food,0,0,1,3,16,5,2
2714,Absolutely love this!,Positive,tech,0,0,1,3,21,5,0
2715,So happy for you!,Positive,sports,0,0,1,4,17,0,1
2716,Totally in love!,Positive,fitness,0,0,1,3,16,4,2
2717,Neutral opinion here,Neutral,food,0,0,0,3,20,5,2
2718,Okay content,Neutral,tech,0,0,0,2,12,18,0
2719,Yesss queen 👑,Positive,fashion,1,0,0,3,13,22,1
2720,Added to my list,Neutral,fashion,0,0,0,4,16,0,2
2721,Nobody asked for this,Negative,travel,0,0,0,4,21,6,0
2722,Not what I expected 🙁,Negative,fitness,1,0,0,5,21,4,1
2723,This warmed my heart 🥰 #explore #adventure,Positive,travel,1,2,0,7,42,18,0
2724,This showed up on my feed #style,Neutral,fashion,0,1,0,7,32,3,1
2725,Different vibe today,Neutral,fitness,0,0,0,3,20,2,0
2726,Passing through 👀 #instafood #foodie,Neutral,food,1,2,0,5,36,1,1
2727,Magical shot! 📸 #sports #football,Positive,sports,1,2,1,5,33,0,0
2728,You always deliver 💯,Positive,lifestyle,1,0,0,4,20,3,1
2729,Terrible quality tbh #gym #gains,Negative,fitness,0,2,0,5,32,0,1
2730,Interesting shot #glow #beauty,Neutral,beauty,0,2,0,4,30,3,2
2731,Just scrolling by #inspo #lifestyle,Neutral,lifestyle,0,2,0,5,35,6,2
2732,10/10 content!,Positive,sports,0,0,1,2,14,7,2
2733,Stunning as always!,Positive,food,0,0,1,3,19,0,0
2734,Totally unrelatable,Negative,food,0,0,0,2,19,9,2
2735,This deserves more likes!,Positive,food,0,0,1,4,25,34,0
2736,This place looks dreamy 🌈,Positive,fitness,1,0,0,5,25,18,0
2737,Ugh not again 🙄,Negative,sports,1,0,0,4,15,14,2
2738,This ruins everything 😤,Negative,beauty,1,0,0,4,23,2,0
2739,When was this taken? #skincare #beauty,Neutral,beauty,0,2,0,6,38,16,0
2740,Pure perfection!,Positive,tech,0,0,1,2,16,0,1
2741,Followed for more content,Neutral,tech,0,0,0,4,25,2,0
2742,Different vibe today,Neutral,beauty,0,0,0,3,20,1,2
2743,This made my day 😍,Positive,food,1,0,0,5,18,2,1
2744,Pure perfection!,Positive,fitness,0,0,1,2,16,1,2
2745,This is cringe #workout #gains,Negative,fitness,0,2,0,5,30,2,0
2746,Can't stop smiling at this 😊 #style #fashion,Positive,fashion,1,2,0,8,44,18,2
2747,So much hype for nothing,Negative,tech,0,0,0,5,24,2,1
2748,Stunning as always! #lifestyle #dailylife,Positive,lifestyle,0,2,1,5,41,1,1
2749,Terrible quality tbh #travel,Negative,travel,0,1,0,4,28,4,1
2750,Love your energy!,Positive,beauty,0,0,1,3,17,12,1
2751,Can't stop smiling at this 😊 #trendy,Positive,fashion,1,1,0,7,36,5,2
2752,Love from India 🇮🇳 #instafood,Neutral,food,0,1,0,5,29,5,2
2753,Are you hiring? #trendy #ootd,Neutral,fashion,0,2,0,5,29,1,1
2754,You lost me here #instafood #yummy,Negative,food,0,2,0,6,34,1,1
2755,Wow just wow 😮 #mood,Positive,lifestyle,1,1,0,5,20,29,1
2756,This is so disappointing 😞,Negative,sports,1,0,0,5,26,1,1
2757,Getting worse every post #innovation,Negative,tech,0,1,0,5,36,1,0
2758,Checking in from Dubai 🇦🇪,Neutral,fashion,0,0,0,5,25,11,0
2759,This showed up on my feed #instafood #foodporn,Neutral,food,0,2,0,8,46,6,1
2760,What's the song? #foodie,Neutral,food,0,1,0,4,24,0,1
2761,Literally the best 💖 #style,Positive,fashion,1,1,0,5,27,1,1
2762,How long did this take?,Neutral,lifestyle,0,0,0,5,23,0,1
2763,Such a vibe ✨ #ootd #trendy,Positive,fashion,0,2,0,6,27,11,1
2764,Blessed to see this! #programming,Positive,tech,0,1,1,5,33,7,1
2765,10/10 content!,Positive,food,0,0,1,2,14,1,0
2766,Such a vibe ✨ #programming,Positive,tech,0,1,0,5,26,38,0
2767,10/10 content! #fitlife,Positive,fitness,0,1,1,3,23,9,0
2768,Absolutely not my thing,Negative,tech,0,0,0,4,23,0,1
2769,Best post today!,Positive,sports,0,0,1,3,16,8,0
2770,Spreading good vibes 🌟,Positive,fashion,1,0,0,4,22,13,2
2771,Obsessed with this look! #instatravel #explore,Positive,travel,0,2,1,6,46,0,2
2772,Love your energy! #coding,Positive,tech,0,1,1,4,25,3,1
2773,This place looks dreamy 🌈,Positive,fashion,1,0,0,5,25,19,2
2774,Such a vibe ✨,Positive,food,0,0,0,4,13,7,1
2775,Just saw this on explore #vibes #inspo,Neutral,lifestyle,0,2,0,7,38,3,0
2776,Worst content ever 😒,Negative,lifestyle,1,0,0,4,20,1,1
2777,Totally unrelatable,Negative,lifestyle,0,0,0,2,19,0,2
2778,This ruins everything 😤,Negative,beauty,1,0,0,4,23,0,2
2779,This deserves more likes! #style #outfitoftheday,Positive,fashion,0,2,1,6,48,7,0
2780,What were you thinking?,Negative,sports,0,0,0,4,23,0,2
2781,This is everything ❤️,Positive,fitness,0,0,0,4,21,0,0
2782,Incredible photo!,Positive,food,0,0,1,2,17,22,2
2783,First time seeing this,Neutral,fitness,0,0,0,4,22,19,2
2784,Best post today!,Positive,travel,0,0,1,3,16,18,0
2785,This warmed my heart 🥰 #foodie #yummy,Positive,food,1,2,0,7,37,23,2
2786,Looks very forced honestly #cricket #sports,Negative,sports,0,2,0,6,43,0,0
2787,Okay I guess,Neutral,fashion,0,0,0,3,12,16,1
2788,So much hype for nothing,Negative,food,0,0,0,5,24,0,0
2789,First time seeing this #selfcare,Neutral,beauty,0,1,0,5,32,15,1
2790,You look amazing!,Positive,beauty,0,0,1,3,17,63,2
2791,Just stop already #yummy,Negative,food,0,1,0,4,24,3,0
2792,Best post today!,Positive,travel,0,0,1,3,16,47,2
2793,You always deliver 💯 #fashion #outfitoftheday,Positive,fashion,1,2,0,6,45,10,0
2794,This ruins everything 😤,Negative,food,1,0,0,4,23,0,2
2795,Blessed to see this! #coding,Positive,tech,0,1,1,5,28,6,1
2796,So proud of you ❤️ #adventure,Positive,travel,0,1,0,6,29,10,0
2797,Incredible photo! #travel #adventure,Positive,travel,0,2,1,4,36,0,0
2798,Worst content ever 😒,Negative,travel,1,0,0,4,20,2,2
2799,Looks very forced honestly,Negative,beauty,0,0,0,4,26,11,2
2800,Super boring honestly,Negative,fashion,0,0,0,3,21,0,2
2801,What camera did you use? #sports,Neutral,sports,0,1,0,6,32,7,0
2802,Yesss queen 👑,Positive,lifestyle,1,0,0,3,13,28,0
2803,Not bad not great,Neutral,fitness,0,0,0,4,17,14,0
2804,You inspire me every day,Positive,fitness,0,0,0,5,24,38,2
2805,Not a fan of this at all,Negative,travel,0,0,0,7,24,2,2
2806,When was this taken?,Neutral,travel,0,0,0,4,20,18,2
2807,When was this taken?,Neutral,fitness,0,0,0,4,20,7,0
2808,This warmed my heart 🥰 #gym,Positive,fitness,1,1,0,6,27,2,0
2809,Pure perfection!,Positive,fashion,0,0,1,2,16,7,0
2810,This is so fake #fitness #fitlife,Negative,fitness,0,2,0,6,33,3,2
2811,Just stop already,Negative,fitness,0,0,0,3,17,0,1
2812,Actual goals 🙌 #tech,Positive,tech,1,1,0,4,20,12,2
2813,Terrible quality tbh #foodie,Negative,food,0,1,0,4,28,3,2
2814,Literally the best 💖,Positive,fitness,1,0,0,4,20,2,2
2815,Hard pass 👎,Negative,food,1,0,0,3,11,2,2
2816,You look amazing! #instatravel,Positive,travel,0,1,1,4,30,17,2
2817,This warmed my heart 🥰 #innovation,Positive,tech,1,1,0,6,34,8,2
2818,Very underwhelming,Negative,sports,0,0,0,2,18,0,0
2819,Magical shot! 📸,Positive,tech,1,0,1,3,15,0,0
2820,Stunning as always!,Positive,sports,0,0,1,3,19,5,1
2821,Absolutely love this!,Positive,food,0,0,1,3,21,31,0
2822,Can't stop smiling at this 😊,Positive,beauty,1,0,0,6,28,3,2
2823,Love your energy!,Positive,travel,0,0,1,3,17,12,0
2824,Totally in love!,Positive,travel,0,0,1,3,16,3,1
2825,So proud of you ❤️ #foodporn,Positive,food,0,1,0,6,28,4,1
2826,So bad I had to comment,Negative,food,0,0,0,6,23,5,1
2827,10/10 content!,Positive,lifestyle,0,0,1,2,14,15,0
2828,Checking in from Dubai 🇦🇪 #travel #instatravel,Neutral,travel,0,2,0,7,46,0,1
2829,This place looks dreamy 🌈,Positive,fitness,1,0,0,5,25,6,1
2830,This is misleading,Negative,tech,0,0,0,3,18,0,2
2831,Interesting perspective,Neutral,sports,0,0,0,2,23,3,2
2832,This place looks dreamy 🌈,Positive,fashion,1,0,0,5,25,13,1
2833,You are so inspiring! #instatravel #explore,Positive,travel,0,2,1,6,43,1,2
2834,Keep posting please! #coding,Positive,tech,0,1,1,4,28,4,1
2835,This is cringe,Negative,travel,0,0,0,3,14,1,2
2836,Slaying as usual 👏,Positive,fitness,1,0,0,4,18,30,1
2837,This is fire 🔥 #instafood #yummy,Positive,food,1,2,0,6,32,59,1
2838,Stop posting this garbage,Negative,food,0,0,0,4,25,0,0
2839,Not what I expected 🙁,Negative,beauty,1,0,0,5,21,4,0
2840,Can't stop smiling at this 😊,Positive,food,1,0,0,6,28,5,1
2841,Wow just wow 😮,Positive,tech,1,0,0,4,14,5,2
2842,Best post today!,Positive,food,0,0,1,3,16,16,1
2843,Totally in love! #adventure,Positive,travel,0,1,1,4,27,30,2
2844,How long did this take?,Neutral,food,0,0,0,5,23,15,0
2845,Wow just wow 😮 #instafood,Positive,food,1,1,0,5,25,10,1
2846,This deserves more likes!,Positive,tech,0,0,1,4,25,5,0
2847,Such a vibe ✨,Positive,fashion,0,0,0,4,13,18,0
2848,This place looks dreamy 🌈,Positive,sports,1,0,0,5,25,3,0
2849,What were you thinking?,Negative,fashion,0,0,0,4,23,2,2
2850,This looks awful honestly #cricket #sports,Negative,sports,0,2,0,6,42,1,1
2851,Passing through 👀 #workout #fitlife,Neutral,fitness,1,2,0,5,35,5,0
2852,This place looks dreamy 🌈,Positive,lifestyle,1,0,0,5,25,3,0
2853,Classic style #trendy,Neutral,fashion,0,1,0,3,21,1,0
2854,Obsessed with this look!,Positive,lifestyle,0,0,1,4,24,30,2
2855,What were you thinking?,Negative,food,0,0,0,4,23,0,1
2856,This warmed my heart 🥰,Positive,sports,1,0,0,5,22,8,2
2857,Absolutely love this!,Positive,lifestyle,0,0,1,3,21,2,2
2858,You look amazing! #beauty,Positive,beauty,0,1,1,4,25,0,1
2859,This is misleading,Negative,fitness,0,0,0,3,18,0,2
2860,Best post today! #ai #tech,Positive,tech,0,2,1,5,26,2,2
2861,You always deliver 💯 #vibes,Positive,lifestyle,1,1,0,5,27,24,2
2862,Terrible quality tbh #explore #instatravel,Negative,travel,0,2,0,5,42,0,1
2863,Stunning as always!,Positive,tech,0,0,1,3,19,36,2
2864,Stunning as always!,Positive,lifestyle,0,0,1,3,19,10,2
2865,So happy for you!,Positive,beauty,0,0,1,4,17,6,1
2866,This place looks dreamy 🌈,Positive,food,1,0,0,5,25,10,0
2867,Why do people even like this?,Negative,lifestyle,0,0,0,6,29,2,0
2868,Neutral opinion here,Neutral,food,0,0,0,3,20,7,1
2869,This made my day 😍,Positive,fitness,1,0,0,5,18,3,2
2870,Incredible photo! #makeup,Positive,beauty,0,1,1,3,25,5,1
2871,Okay I guess,Neutral,beauty,0,0,0,3,12,11,2
2872,Way too much editing #mood #vibes,Negative,lifestyle,0,2,0,6,33,8,2
2873,Wow just wow 😮,Positive,tech,1,0,0,4,14,26,0
2874,Absolutely love this!,Positive,tech,0,0,1,3,21,6,1
2875,"Nice location, where is this? #glow",Neutral,beauty,0,1,0,6,35,7,0
2876,Obsessed with this look! #glow #beauty,Positive,beauty,0,2,1,6,38,7,2
2877,Just saw this on explore,Neutral,beauty,0,0,0,5,24,3,0
2878,Just saw this on explore #programming,Neutral,tech,0,1,0,6,37,1,1
2879,Completely overrated,Negative,travel,0,0,0,2,20,2,2
2880,Why do people even like this?,Negative,lifestyle,0,0,0,6,29,0,1
2881,Classic style,Neutral,tech,0,0,0,2,13,2,2
2882,Terrible quality tbh,Negative,sports,0,0,0,3,20,5,1
2883,This is fire 🔥,Positive,beauty,1,0,0,4,14,2,2
2884,This is everything ❤️ #selfcare #makeup,Positive,beauty,0,2,0,6,39,0,0
2885,Tagged my friend,Neutral,fitness,0,0,0,3,16,0,0
2886,Blessed to see this!,Positive,travel,0,0,1,4,20,33,2
2887,Are you hiring?,Neutral,food,0,0,0,3,15,3,0
2888,Checking in from Dubai 🇦🇪,Neutral,sports,0,0,0,5,25,2,0
2889,This made my day 😍,Positive,lifestyle,1,0,0,5,18,19,0
2890,Nobody asked for this,Negative,tech,0,0,0,4,21,5,2
2891,This deserves more likes!,Positive,fashion,0,0,1,4,25,4,2
2892,Interesting perspective,Neutral,fashion,0,0,0,2,23,5,0
2893,Absolutely not my thing,Negative,food,0,0,0,4,23,4,1
2894,Passing through 👀,Neutral,beauty,1,0,0,3,17,5,2
2895,Blessed to see this! #adventure,Positive,travel,0,1,1,5,31,1,2
2896,Are you hiring?,Neutral,travel,0,0,0,3,15,10,0
2897,Just saw this on explore,Neutral,lifestyle,0,0,0,5,24,3,1
2898,This is so disappointing 😞,Negative,fashion,1,0,0,5,26,0,1
2899,You always deliver 💯,Positive,travel,1,0,0,4,20,6,1
2900,Worst content ever 😒,Negative,fitness,1,0,0,4,20,0,1
2901,So happy for you!,Positive,travel,0,0,1,4,17,1,1
2902,What's the song?,Neutral,tech,0,0,0,3,16,7,0
2903,Love from India 🇮🇳,Neutral,travel,0,0,0,4,18,0,0
2904,Love your energy!,Positive,lifestyle,0,0,1,3,17,6,1
2905,Obsessed with this look!,Positive,food,0,0,1,4,24,8,1
2906,Can't stop smiling at this 😊,Positive,fitness,1,0,0,6,28,0,2
2907,Goals! 🔥🔥,Positive,food,2,0,1,2,9,43,1
2908,Terrible quality tbh #ai,Negative,tech,0,1,0,4,24,0,0
2909,This place looks dreamy 🌈 #adventure #wanderlust,Positive,travel,1,2,0,7,48,4,0
2910,So bad I had to comment #outfitoftheday,Negative,fashion,0,1,0,7,39,1,1
2911,Love your energy! #coding #programming,Positive,tech,0,2,1,5,38,3,1
2912,This is cringe #adventure,Negative,travel,0,1,0,4,25,0,2
2913,So much hype for nothing,Negative,sports,0,0,0,5,24,3,0
2914,Okay content,Neutral,fitness,0,0,0,2,12,17,0
2915,You are so inspiring!,Positive,tech,0,0,1,4,21,3,0
2916,Can't stop smiling at this 😊,Positive,fashion,1,0,0,6,28,13,1
2917,You always deliver 💯 #travel #adventure,Positive,travel,1,2,0,6,39,16,2
2918,Interesting shot #sports,Neutral,sports,0,1,0,3,24,9,0
2919,Completely overrated #instafood #yummy,Negative,food,0,2,0,4,38,1,0
2920,This is fire 🔥 #glow,Positive,beauty,1,1,0,5,20,4,0
2921,"Nice location, where is this? #coding",Neutral,tech,0,1,0,6,37,1,2
2922,Love your energy! #travel,Positive,travel,0,1,1,4,25,14,1
2923,So happy for you!,Positive,food,0,0,1,4,17,20,2
2924,Love your energy!,Positive,fitness,0,0,1,3,17,2,0
2925,This showed up on my feed,Neutral,sports,0,0,0,6,25,2,2
2926,You are so inspiring! #travel,Positive,travel,0,1,1,5,29,27,1
2927,First time seeing this,Neutral,travel,0,0,0,4,22,8,1
2928,This is so beautiful!,Positive,lifestyle,0,0,1,4,21,50,1
2929,Hard pass 👎,Negative,sports,1,0,0,3,11,4,2
2930,Best post today!,Positive,lifestyle,0,0,1,3,16,5,2
2931,Magical shot! 📸 #fitlife #fitness,Positive,fitness,1,2,1,5,33,10,1
2932,This made my day 😍,Positive,sports,1,0,0,5,18,12,2
2933,Completely overrated,Negative,lifestyle,0,0,0,2,20,0,0
2934,Love your energy!,Positive,food,0,0,1,3,17,9,1
2935,This place looks dreamy 🌈,Positive,lifestyle,1,0,0,5,25,14,0
2936,Saved this post,Neutral,food,0,0,0,3,15,0,1
2937,Totally unrelatable,Negative,fitness,0,0,0,2,19,4,0
2938,This deserves more likes!,Positive,beauty,0,0,1,4,25,10,0
2939,Interesting shot,Neutral,beauty,0,0,0,2,16,15,2
2940,How long did this take? #fitness,Neutral,fitness,0,1,0,6,32,0,2
2941,Terrible quality tbh,Negative,travel,0,0,0,3,20,0,0
2942,10/10 content!,Positive,lifestyle,0,0,1,2,14,11,0
2943,What were you thinking?,Negative,tech,0,0,0,4,23,1,2
2944,Stop posting this garbage #yummy,Negative,food,0,1,0,5,32,3,0
2945,How long did this take?,Neutral,fashion,0,0,0,5,23,7,1
2946,Neutral opinion here,Neutral,tech,0,0,0,3,20,0,2
2947,Magical shot! 📸,Positive,beauty,1,0,1,3,15,8,0
2948,This is cringe,Negative,tech,0,0,0,3,14,2,2
2949,Literally the best 💖 #instafood,Positive,food,1,1,0,5,31,5,2
2950,You inspire me every day #lifestyle,Positive,lifestyle,0,1,0,6,35,32,2
2951,You are so inspiring!,Positive,lifestyle,0,0,1,4,21,21,0
2952,Ugh not again 🙄,Negative,sports,1,0,0,4,15,3,1
2953,Blessed to see this!,Positive,travel,0,0,1,4,20,15,2
2954,Followed for more content,Neutral,travel,0,0,0,4,25,3,0
2955,Yesss queen 👑 #delicious,Positive,food,1,1,0,4,24,30,2
2956,So proud of you ❤️ #fashion #style,Positive,fashion,0,2,0,7,34,14,1
2957,10/10 content!,Positive,beauty,0,0,1,2,14,15,0
2958,Worst content ever 😒,Negative,travel,1,0,0,4,20,5,0
2959,"Noted, will try",Neutral,beauty,0,0,0,3,15,1,1
2960,10/10 content!,Positive,lifestyle,0,0,1,2,14,19,0
2961,Living for this content!,Positive,tech,0,0,1,4,24,2,2
2962,Not bad not great,Neutral,tech,0,0,0,4,17,2,0
2963,Could be better could be worse,Neutral,fashion,0,0,0,6,30,2,2
2964,What filter is this? #skincare,Neutral,beauty,0,1,0,5,30,19,0
2965,Just stop already,Negative,beauty,0,0,0,3,17,5,1
2966,This is fire 🔥 #glow,Positive,beauty,1,1,0,5,20,14,2
2967,Actual goals 🙌,Positive,fashion,1,0,0,3,14,15,2
2968,Magical shot! 📸 #style #trendy,Positive,fashion,1,2,1,5,30,9,0
2969,Neutral opinion here #champion #football,Neutral,sports,0,2,0,5,40,14,0
2970,Why do people even like this?,Negative,sports,0,0,0,6,29,2,1
2971,Slaying as usual 👏,Positive,fashion,1,0,0,4,18,5,0
2972,Added to my list,Neutral,fitness,0,0,0,4,16,0,1
2973,Not a fan of this at all #instatravel #wanderlust,Negative,travel,0,2,0,9,49,4,1
2974,Classic style,Neutral,fitness,0,0,0,2,13,6,1
2975,Wow just wow 😮,Positive,beauty,1,0,0,4,14,5,1
2976,First time seeing this #style,Neutral,fashion,0,1,0,5,29,0,2
2977,Love from India 🇮🇳,Neutral,lifestyle,0,0,0,4,18,9,2
2978,Literally the best 💖,Positive,lifestyle,1,0,0,4,20,0,0
2979,Such a vibe ✨,Positive,tech,0,0,0,4,13,14,2
2980,Passing through 👀,Neutral,tech,1,0,0,3,17,17,0
2981,Living for this content!,Positive,beauty,0,0,1,4,24,6,2
2982,Getting worse every post,Negative,fitness,0,0,0,4,24,0,1
2983,Why do people even like this?,Negative,travel,0,0,0,6,29,3,1
2984,Magical shot! 📸,Positive,fashion,1,0,1,3,15,20,1
2985,Actual goals 🙌,Positive,travel,1,0,0,3,14,9,1
2986,Magical shot! 📸,Positive,beauty,1,0,1,3,15,40,1
2987,Very underwhelming,Negative,tech,0,0,0,2,18,0,0
2988,Magical shot! 📸 #selfcare #skincare,Positive,beauty,1,2,1,5,35,8,2
2989,Hard pass 👎,Negative,beauty,1,0,0,3,11,3,2
2990,Tagged my friend,Neutral,tech,0,0,0,3,16,9,1
